sid,lpg_primary,lpg_nozzle_types
34918,None,None
34921,0.0,"[""ACME"",""QUICK_CONNECT""]"
34935,0.0,"[""ACME""]"
34936,0.0,"[""ACME""]"
34937,0.0,"[""ACME""]"
34946,0.0,"[""ACME""]"
34954,0.0,"[""ACME""]"
34959,1.0,"[""ACME"",""QUICK_CONNECT""]"
34960,0.0,None
34969,0.0,"[""ACME""]"
34972,1.0,"[""ACME""]"
34975,0.0,"[""ACME""]"
34981,0.0,"[""ACME""]"
34984,1.0,"[""ACME""]"
35000,1.0,"[""ACME""]"
35013,0.0,"[""ACME""]"
35040,1.0,"[""ACME""]"
35044,1.0,"[""ACME""]"
35090,0.0,"[""ACME""]"
35102,0.0,"[""ACME""]"
35103,0.0,"[""ACME""]"
35174,0.0,"[""ACME""]"
35175,0.0,"[""ACME""]"
35176,0.0,"[""ACME""]"
35407,1.0,"[""ACME"",""QUICK_CONNECT""]"
35412,0.0,"[""ACME""]"
35496,None,"[""ACME""]"
35568,0.0,"[""ACME"",""QUICK_CONNECT""]"
35569,1.0,"[""ACME"",""QUICK_CONNECT""]"
35570,1.0,"[""ACME"",""QUICK_CONNECT""]"
35583,1.0,"[""ACME""]"
35585,0.0,"[""ACME""]"
35623,0.0,"[""QUICK_CONNECT""]"
35624,0.0,"[""ACME"",""QUICK_CONNECT""]"
35628,0.0,"[""ACME""]"
35641,0.0,None
35732,0.0,"[""ACME""]"
35734,1.0,"[""ACME"",""QUICK_CONNECT""]"
35750,1.0,"[""QUICK_CONNECT"",""ACME""]"
35765,0.0,"[""ACME""]"
35768,1.0,"[""ACME""]"
35850,0.0,"[""ACME""]"
35854,0.0,None
35855,0.0,"[""ACME""]"
35905,1.0,"[""ACME""]"
35906,0.0,"[""ACME""]"
35916,0.0,"[""ACME""]"
35917,0.0,"[""ACME""]"
35922,0.0,"[""ACME""]"
35933,1.0,"[""ACME""]"
36001,0.0,"[""ACME""]"
36002,0.0,"[""ACME""]"
36006,0.0,"[""ACME""]"
36020,0.0,"[""ACME""]"
36022,0.0,"[""ACME""]"
36029,0.0,None
36035,1.0,"[""ACME""]"
36037,0.0,"[""ACME""]"
36043,0.0,None
36045,0.0,"[""ACME""]"
36047,0.0,"[""ACME""]"
36049,0.0,"[""ACME""]"
36053,1.0,"[""ACME""]"
36060,0.0,None
36061,1.0,"[""ACME""]"
36077,0.0,"[""ACME""]"
36078,0.0,None
36086,0.0,"[""ACME""]"
36116,0.0,None
36118,0.0,None
36120,0.0,None
36135,0.0,"[""ACME""]"
36163,1.0,"[""ACME"",""QUICK_CONNECT""]"
36395,0.0,"[""ACME""]"
36397,0.0,None
36400,0.0,"[""QUICK_CONNECT"",""ACME""]"
36404,0.0,"[""ACME""]"
36405,0.0,"[""ACME""]"
36450,0.0,"[""ACME""]"
36451,0.0,"[""ACME""]"
36452,0.0,None
38474,1.0,"[""ACME"",""QUICK_CONNECT""]"
38534,0.0,"[""ACME""]"
38635,1.0,"[""ACME"",""QUICK_CONNECT""]"
39236,None,None
39237,1.0,"[""ACME"",""QUICK_CONNECT""]"
39238,1.0,"[""ACME"",""QUICK_CONNECT""]"
39240,1.0,"[""ACME"",""QUICK_CONNECT""]"
39243,1.0,"[""ACME"",""QUICK_CONNECT""]"
40154,0.0,"[""ACME"",""QUICK_CONNECT""]"
40183,0.0,"[""ACME""]"
40463,0.0,"[""ACME""]"
40465,0.0,"[""ACME""]"
40466,0.0,"[""ACME""]"
40467,0.0,"[""ACME""]"
40468,0.0,"[""ACME""]"
40499,1.0,"[""ACME""]"
40556,1.0,"[""ACME""]"
40641,1.0,"[""QUICK_CONNECT"",""ACME""]"
40642,1.0,"[""QUICK_CONNECT""]"
40643,1.0,"[""ACME""]"
40644,0.0,None
40823,0.0,"[""ACME""]"
41076,0.0,"[""ACME""]"
41082,1.0,"[""ACME"",""QUICK_CONNECT""]"
41110,None,"[""ACME""]"
41111,None,"[""ACME""]"
41322,1.0,"[""ACME"",""QUICK_CONNECT""]"
41345,1.0,"[""ACME"",""QUICK_CONNECT""]"
41373,0.0,"[""ACME""]"
41883,0.0,None
41886,1.0,"[""ACME"",""QUICK_CONNECT""]"
41890,None,"[""QUICK_CONNECT""]"
41891,None,"[""ACME"",""QUICK_CONNECT""]"
42853,None,"[""ACME""]"
42856,None,"[""ACME""]"
42858,None,None
42861,None,None
42862,None,None
42863,None,"[""ACME""]"
42864,None,None
43554,1.0,"[""ACME""]"
43883,1.0,"[""ACME"",""QUICK_CONNECT""]"
43884,1.0,"[""ACME"",""QUICK_CONNECT""]"
43886,1.0,"[""ACME"",""QUICK_CONNECT""]"
43890,0.0,None
43891,None,None
44636,1.0,"[""ACME""]"
45492,1.0,"[""ACME""]"
45493,0.0,"[""ACME""]"
46231,None,None
46862,1.0,"[""ACME"",""QUICK_CONNECT""]"
46864,0.0,"[""ACME"",""QUICK_CONNECT""]"
47239,0.0,"[""ACME""]"
47240,0.0,"[""ACME""]"
47248,1.0,"[""ACME""]"
47249,1.0,"[""ACME""]"
47256,0.0,"[""ACME""]"
47425,1.0,None
47434,1.0,"[""ACME""]"
47441,None,"[""ACME"",""QUICK_CONNECT""]"
48746,None,None
48749,1.0,"[""ACME""]"
48751,None,None
48752,0.0,"[""ACME""]"
49098,0.0,"[""ACME""]"
49101,0.0,"[""ACME""]"
49103,1.0,"[""ACME""]"
49104,0.0,"[""ACME""]"
49105,1.0,"[""ACME""]"
49107,1.0,"[""ACME""]"
49417,0.0,"[""ACME""]"
49419,None,"[""ACME""]"
49421,None,"[""ACME""]"
49426,None,"[""ACME""]"
49427,None,"[""ACME"",""QUICK_CONNECT""]"
49428,None,None
49430,1.0,"[""ACME""]"
49432,0.0,"[""ACME""]"
49610,None,None
49613,0.0,"[""ACME""]"
49614,None,None
49615,None,None
49616,None,None
49617,None,"[""ACME""]"
49619,None,None
49620,None,None
49623,None,None
49624,None,None
49625,None,None
49631,None,"[""QUICK_CONNECT""]"
49633,1.0,"[""ACME"",""QUICK_CONNECT""]"
50091,None,None
50093,None,None
50094,None,None
50095,None,None
50098,1.0,"[""ACME"",""QUICK_CONNECT""]"
50099,1.0,"[""ACME""]"
50100,None,None
50101,0.0,"[""ACME""]"
50102,None,"[""ACME""]"
50103,None,"[""ACME""]"
50104,None,"[""ACME""]"
50105,None,"[""ACME""]"
50106,None,None
50107,None,"[""ACME"",""QUICK_CONNECT""]"
50111,1.0,"[""ACME""]"
50488,1.0,"[""ACME""]"
50489,1.0,"[""ACME""]"
50491,0.0,"[""ACME""]"
50492,1.0,"[""ACME""]"
50493,1.0,"[""ACME""]"
50494,1.0,None
50495,0.0,"[""ACME""]"
50496,1.0,"[""ACME""]"
50498,1.0,"[""ACME""]"
50499,1.0,"[""ACME""]"
50500,0.0,"[""ACME""]"
50501,1.0,"[""ACME""]"
50504,1.0,"[""ACME""]"
50506,1.0,"[""ACME""]"
50507,1.0,"[""ACME""]"
50508,1.0,"[""ACME""]"
50509,0.0,None
50510,1.0,"[""ACME""]"
50511,0.0,"[""ACME""]"
50512,1.0,"[""ACME""]"
50513,1.0,"[""ACME""]"
50514,1.0,"[""ACME""]"
50515,1.0,"[""ACME""]"
50516,0.0,"[""ACME""]"
50520,0.0,"[""ACME""]"
50524,0.0,"[""ACME""]"
50526,0.0,"[""ACME""]"
50527,0.0,"[""ACME""]"
50532,0.0,"[""ACME""]"
50533,1.0,"[""ACME""]"
50535,0.0,"[""ACME""]"
50537,0.0,"[""ACME""]"
50542,0.0,"[""ACME""]"
50543,0.0,"[""ACME""]"
50544,0.0,"[""ACME""]"
50547,1.0,"[""ACME""]"
50549,0.0,"[""ACME"",""QUICK_CONNECT""]"
50553,0.0,"[""ACME""]"
50554,0.0,"[""ACME""]"
50555,0.0,"[""ACME""]"
50557,0.0,"[""ACME""]"
50560,0.0,"[""ACME""]"
50563,0.0,"[""ACME""]"
50564,0.0,"[""ACME"",""QUICK_CONNECT""]"
50565,0.0,"[""ACME""]"
50567,0.0,"[""ACME""]"
50571,0.0,"[""ACME""]"
50573,1.0,"[""ACME""]"
50574,1.0,"[""ACME""]"
50581,0.0,"[""ACME""]"
50583,0.0,"[""ACME"",""QUICK_CONNECT""]"
50584,0.0,"[""ACME""]"
50586,0.0,"[""ACME""]"
50588,0.0,"[""ACME""]"
50602,0.0,"[""ACME""]"
50606,0.0,"[""ACME""]"
50610,0.0,"[""ACME"",""QUICK_CONNECT""]"
50611,0.0,"[""ACME""]"
50615,1.0,"[""ACME""]"
50761,0.0,"[""ACME"",""QUICK_CONNECT""]"
50763,0.0,"[""ACME"",""QUICK_CONNECT""]"
50764,0.0,"[""ACME"",""QUICK_CONNECT""]"
50765,0.0,"[""ACME"",""QUICK_CONNECT""]"
50766,0.0,"[""ACME"",""QUICK_CONNECT""]"
50767,0.0,"[""ACME"",""QUICK_CONNECT""]"
50769,1.0,"[""ACME"",""QUICK_CONNECT""]"
50770,1.0,"[""ACME"",""QUICK_CONNECT""]"
50771,1.0,"[""ACME"",""QUICK_CONNECT""]"
50772,1.0,"[""ACME"",""QUICK_CONNECT""]"
50773,1.0,"[""ACME"",""QUICK_CONNECT""]"
51115,0.0,"[""ACME""]"
51126,1.0,"[""ACME"",""QUICK_CONNECT""]"
51339,1.0,"[""ACME"",""QUICK_CONNECT""]"
51341,0.0,"[""ACME""]"
51357,0.0,"[""ACME""]"
51362,1.0,"[""ACME""]"
51364,0.0,"[""ACME""]"
51365,0.0,"[""ACME""]"
51374,0.0,"[""ACME""]"
51379,0.0,"[""ACME""]"
51382,0.0,None
51385,1.0,"[""ACME""]"
51387,0.0,"[""ACME""]"
51396,0.0,"[""ACME""]"
51399,0.0,"[""ACME""]"
51405,0.0,"[""ACME""]"
51407,0.0,"[""ACME""]"
51408,0.0,"[""ACME""]"
51410,0.0,"[""ACME""]"
51424,0.0,"[""ACME""]"
51427,0.0,"[""ACME""]"
51439,0.0,"[""ACME""]"
51455,1.0,"[""ACME""]"
51457,0.0,"[""ACME""]"
51459,0.0,"[""ACME""]"
51462,1.0,"[""ACME""]"
51749,1.0,"[""ACME""]"
51752,1.0,"[""ACME""]"
51754,0.0,"[""ACME""]"
51757,1.0,"[""ACME""]"
51758,1.0,"[""ACME""]"
51759,1.0,"[""ACME"",""QUICK_CONNECT""]"
51760,0.0,"[""QUICK_CONNECT"",""ACME""]"
51761,0.0,"[""ACME""]"
51766,1.0,"[""ACME""]"
51767,1.0,"[""ACME""]"
51768,1.0,"[""ACME"",""QUICK_CONNECT""]"
52041,0.0,"[""QUICK_CONNECT"",""ACME""]"
52314,1.0,"[""ACME""]"
52316,1.0,"[""ACME""]"
52317,1.0,"[""ACME"",""QUICK_CONNECT""]"
52318,1.0,"[""ACME""]"
52319,1.0,"[""ACME""]"
52320,0.0,"[""ACME""]"
52321,1.0,"[""ACME""]"
52322,None,None
52324,0.0,"[""ACME""]"
52326,0.0,"[""ACME""]"
52623,0.0,"[""ACME""]"
52624,1.0,"[""ACME""]"
52625,0.0,None
52626,0.0,"[""ACME""]"
52627,1.0,"[""ACME""]"
52628,0.0,"[""ACME""]"
52629,0.0,"[""ACME""]"
52871,1.0,"[""ACME""]"
52874,1.0,"[""ACME""]"
52875,1.0,"[""ACME""]"
52877,1.0,"[""ACME""]"
52878,1.0,"[""ACME""]"
52879,0.0,None
52880,0.0,"[""ACME""]"
52881,1.0,"[""ACME""]"
52883,1.0,"[""ACME""]"
52884,0.0,"[""ACME""]"
52885,1.0,"[""ACME""]"
52887,1.0,"[""ACME""]"
53138,0.0,"[""ACME""]"
53139,0.0,"[""ACME""]"
53140,1.0,"[""ACME""]"
53142,0.0,None
53144,0.0,"[""ACME""]"
53145,0.0,"[""ACME""]"
53146,0.0,"[""ACME""]"
53148,0.0,"[""ACME""]"
53150,0.0,"[""ACME""]"
53153,0.0,"[""ACME""]"
53154,0.0,"[""ACME""]"
53156,None,None
53157,0.0,"[""ACME""]"
53158,None,None
53159,None,None
53160,0.0,None
53161,0.0,"[""QUICK_CONNECT"",""ACME""]"
53163,0.0,"[""ACME""]"
53165,0.0,"[""ACME""]"
53166,1.0,"[""ACME""]"
53168,0.0,"[""ACME""]"
53171,0.0,"[""ACME""]"
53172,1.0,"[""ACME""]"
53176,1.0,None
53178,0.0,"[""ACME""]"
53181,0.0,"[""ACME""]"
53182,0.0,"[""ACME""]"
53184,0.0,"[""ACME""]"
53185,0.0,"[""ACME""]"
53188,1.0,"[""ACME""]"
53189,0.0,"[""ACME""]"
53190,0.0,None
53191,0.0,"[""ACME""]"
53192,0.0,"[""ACME""]"
53193,0.0,"[""ACME""]"
53197,1.0,"[""ACME""]"
53198,0.0,"[""ACME""]"
53202,0.0,"[""ACME""]"
53203,1.0,"[""ACME""]"
53204,0.0,"[""ACME""]"
53213,0.0,"[""ACME""]"
53214,0.0,"[""ACME""]"
53215,1.0,"[""ACME""]"
53478,1.0,"[""ACME""]"
53481,0.0,"[""ACME""]"
53482,None,"[""ACME""]"
53484,0.0,"[""ACME"",""QUICK_CONNECT""]"
53485,1.0,"[""ACME"",""QUICK_CONNECT""]"
53486,1.0,"[""ACME"",""QUICK_CONNECT""]"
53487,1.0,"[""ACME"",""QUICK_CONNECT""]"
53488,1.0,"[""ACME"",""QUICK_CONNECT""]"
53489,1.0,"[""ACME"",""QUICK_CONNECT""]"
53491,1.0,"[""ACME"",""QUICK_CONNECT""]"
53492,1.0,"[""QUICK_CONNECT"",""ACME""]"
53494,1.0,"[""ACME"",""QUICK_CONNECT""]"
53496,1.0,"[""ACME"",""QUICK_CONNECT""]"
53497,0.0,"[""ACME"",""QUICK_CONNECT""]"
53705,1.0,"[""ACME""]"
53706,0.0,"[""ACME""]"
53708,0.0,"[""QUICK_CONNECT""]"
53709,1.0,"[""ACME""]"
54014,0.0,"[""ACME""]"
54015,1.0,"[""ACME""]"
54019,1.0,"[""ACME"",""QUICK_CONNECT""]"
54020,0.0,None
54021,1.0,"[""ACME""]"
54025,1.0,"[""ACME"",""QUICK_CONNECT""]"
54027,0.0,"[""ACME""]"
54028,1.0,"[""ACME""]"
54030,1.0,"[""ACME"",""QUICK_CONNECT""]"
54031,0.0,None
54032,1.0,"[""ACME"",""QUICK_CONNECT""]"
54033,1.0,"[""ACME"",""QUICK_CONNECT""]"
54034,0.0,None
54035,0.0,"[""QUICK_CONNECT"",""ACME""]"
54036,0.0,"[""ACME"",""QUICK_CONNECT""]"
54037,1.0,"[""ACME"",""QUICK_CONNECT""]"
54038,1.0,"[""ACME"",""QUICK_CONNECT""]"
54039,1.0,"[""ACME"",""QUICK_CONNECT""]"
54040,1.0,"[""ACME"",""QUICK_CONNECT""]"
54041,1.0,"[""QUICK_CONNECT"",""ACME""]"
54042,0.0,"[""QUICK_CONNECT"",""ACME""]"
54043,1.0,"[""ACME"",""QUICK_CONNECT""]"
54044,0.0,"[""QUICK_CONNECT"",""ACME""]"
54045,1.0,"[""QUICK_CONNECT"",""ACME""]"
54046,1.0,"[""QUICK_CONNECT"",""ACME""]"
54047,0.0,None
54048,1.0,"[""QUICK_CONNECT"",""ACME""]"
54049,1.0,"[""ACME"",""QUICK_CONNECT""]"
54050,1.0,"[""ACME"",""QUICK_CONNECT""]"
54051,None,"[""ACME""]"
54052,0.0,"[""ACME""]"
54053,1.0,"[""ACME"",""QUICK_CONNECT""]"
54054,0.0,"[""ACME""]"
60058,1.0,"[""ACME""]"
60082,1.0,"[""ACME"",""QUICK_CONNECT""]"
60270,1.0,"[""ACME"",""QUICK_CONNECT""]"
60291,0.0,"[""ACME""]"
60401,0.0,"[""ACME""]"
60424,0.0,"[""ACME""]"
60610,0.0,"[""ACME""]"
60647,0.0,"[""ACME""]"
60649,0.0,"[""ACME""]"
60668,0.0,"[""ACME""]"
60874,0.0,"[""ACME""]"
60876,0.0,"[""ACME""]"
60878,0.0,"[""ACME""]"
60886,0.0,None
60888,0.0,"[""ACME""]"
60892,0.0,"[""ACME""]"
60902,0.0,"[""ACME""]"
61055,1.0,"[""QUICK_CONNECT""]"
61056,1.0,"[""QUICK_CONNECT""]"
61135,None,None
61283,None,"[""ACME""]"
61284,None,"[""ACME""]"
61285,None,"[""ACME""]"
61286,None,"[""ACME""]"
61428,1.0,"[""ACME""]"
61444,1.0,"[""ACME"",""QUICK_CONNECT""]"
61526,1.0,"[""ACME""]"
61535,None,"[""ACME""]"
61542,0.0,"[""ACME""]"
61568,1.0,"[""QUICK_CONNECT""]"
61904,0.0,"[""ACME""]"
61905,1.0,"[""ACME""]"
61909,None,"[""QUICK_CONNECT""]"
61913,0.0,"[""ACME""]"
62104,1.0,"[""ACME"",""QUICK_CONNECT""]"
62115,0.0,"[""ACME""]"
62118,1.0,None
62121,0.0,"[""ACME""]"
62143,None,"[""ACME""]"
62321,1.0,"[""ACME""]"
62322,0.0,"[""ACME""]"
62740,0.0,"[""ACME"",""QUICK_CONNECT""]"
62742,1.0,"[""ACME"",""QUICK_CONNECT""]"
62743,1.0,"[""ACME"",""QUICK_CONNECT""]"
62744,1.0,"[""ACME"",""QUICK_CONNECT""]"
62745,1.0,"[""ACME"",""QUICK_CONNECT""]"
62746,1.0,"[""ACME"",""QUICK_CONNECT""]"
62749,1.0,"[""ACME""]"
62750,0.0,"[""ACME""]"
62751,1.0,"[""ACME""]"
62755,0.0,"[""ACME""]"
62756,0.0,"[""ACME""]"
62758,0.0,"[""ACME""]"
62759,1.0,"[""ACME""]"
62761,0.0,"[""ACME""]"
62762,1.0,"[""ACME""]"
62763,1.0,"[""ACME""]"
62764,1.0,"[""ACME""]"
62765,1.0,"[""ACME""]"
62823,1.0,"[""ACME""]"
62850,0.0,"[""ACME""]"
62998,1.0,"[""ACME""]"
63190,0.0,"[""ACME""]"
63195,1.0,"[""ACME""]"
63211,1.0,"[""ACME""]"
63315,1.0,"[""ACME""]"
63542,1.0,"[""ACME"",""QUICK_CONNECT""]"
63963,0.0,"[""ACME"",""QUICK_CONNECT""]"
63964,0.0,"[""ACME"",""QUICK_CONNECT""]"
63965,1.0,"[""ACME""]"
63966,1.0,"[""QUICK_CONNECT""]"
64381,None,None
64420,None,None
64421,1.0,"[""ACME"",""QUICK_CONNECT""]"
64424,1.0,"[""ACME""]"
64430,0.0,"[""ACME"",""QUICK_CONNECT""]"
64431,None,"[""ACME""]"
64503,1.0,"[""ACME""]"
64806,0.0,"[""ACME""]"
64832,1.0,"[""ACME""]"
64834,0.0,"[""ACME""]"
64835,1.0,"[""ACME"",""QUICK_CONNECT""]"
64840,1.0,"[""ACME"",""QUICK_CONNECT""]"
64841,0.0,None
64842,0.0,None
64860,1.0,"[""ACME"",""QUICK_CONNECT""]"
64861,1.0,"[""ACME"",""QUICK_CONNECT""]"
65057,1.0,"[""ACME""]"
65306,1.0,"[""ACME"",""QUICK_CONNECT""]"
65751,0.0,None
65801,0.0,"[""ACME""]"
65953,1.0,"[""QUICK_CONNECT""]"
65954,1.0,"[""ACME""]"
65976,0.0,"[""ACME""]"
65977,0.0,"[""ACME""]"
65978,0.0,"[""ACME""]"
65986,0.0,"[""ACME"",""QUICK_CONNECT""]"
65996,0.0,"[""ACME""]"
66002,0.0,"[""ACME""]"
66003,0.0,"[""ACME""]"
66005,0.0,None
66008,0.0,"[""ACME""]"
66019,0.0,"[""ACME""]"
66042,0.0,"[""QUICK_CONNECT""]"
66047,1.0,"[""ACME""]"
66057,1.0,"[""ACME""]"
66062,0.0,"[""ACME"",""QUICK_CONNECT""]"
66066,0.0,"[""ACME""]"
66075,0.0,"[""ACME""]"
66077,0.0,"[""ACME""]"
66079,0.0,"[""ACME""]"
66081,1.0,"[""ACME"",""QUICK_CONNECT""]"
66085,0.0,"[""ACME""]"
66091,1.0,"[""ACME""]"
66096,1.0,"[""ACME""]"
66097,0.0,"[""ACME""]"
66100,1.0,"[""ACME""]"
66111,1.0,"[""ACME""]"
66112,1.0,"[""ACME""]"
66113,0.0,"[""ACME""]"
66115,0.0,"[""ACME""]"
66117,0.0,"[""ACME""]"
66120,0.0,None
66121,0.0,"[""ACME""]"
66122,0.0,"[""ACME""]"
66123,0.0,"[""ACME""]"
66124,0.0,"[""ACME""]"
66125,1.0,"[""ACME""]"
66127,0.0,"[""ACME""]"
66129,0.0,"[""ACME""]"
66130,0.0,"[""ACME""]"
66131,0.0,"[""ACME""]"
66134,0.0,"[""ACME""]"
66136,0.0,"[""ACME""]"
66139,0.0,None
66141,0.0,"[""ACME""]"
66143,0.0,"[""ACME""]"
66144,0.0,None
66146,0.0,"[""ACME""]"
66147,0.0,"[""ACME""]"
66148,0.0,"[""ACME""]"
66149,1.0,"[""ACME""]"
66150,0.0,"[""ACME""]"
66151,1.0,"[""ACME""]"
66156,0.0,"[""ACME""]"
66157,0.0,"[""ACME""]"
66161,0.0,"[""ACME""]"
66162,0.0,"[""ACME""]"
66164,0.0,"[""ACME""]"
66167,0.0,"[""ACME""]"
66169,1.0,"[""ACME""]"
66171,0.0,"[""ACME""]"
66176,0.0,"[""ACME""]"
66177,0.0,"[""ACME""]"
66179,0.0,"[""ACME""]"
66180,0.0,"[""ACME""]"
66182,1.0,"[""ACME""]"
66185,1.0,"[""ACME""]"
66186,0.0,"[""ACME""]"
66190,0.0,"[""ACME""]"
66191,0.0,"[""ACME""]"
66192,0.0,"[""ACME""]"
66193,0.0,"[""ACME""]"
66194,1.0,"[""ACME""]"
66195,0.0,"[""ACME""]"
66196,0.0,"[""ACME""]"
66197,0.0,None
66200,0.0,"[""ACME""]"
66201,0.0,"[""ACME""]"
66203,0.0,"[""ACME""]"
66206,0.0,"[""ACME""]"
66207,0.0,"[""ACME""]"
66210,0.0,"[""QUICK_CONNECT""]"
66211,0.0,"[""ACME""]"
66214,0.0,"[""ACME""]"
66217,0.0,"[""ACME""]"
66218,1.0,"[""ACME""]"
66219,0.0,"[""ACME""]"
66545,1.0,"[""ACME""]"
66546,1.0,"[""ACME""]"
66547,1.0,"[""ACME""]"
66560,1.0,"[""ACME""]"
66562,1.0,"[""ACME"",""QUICK_CONNECT""]"
66609,0.0,"[""ACME""]"
66768,1.0,"[""QUICK_CONNECT"",""ACME""]"
66769,0.0,None
66867,1.0,"[""ACME"",""QUICK_CONNECT""]"
66870,1.0,"[""ACME""]"
66872,1.0,"[""ACME""]"
66879,1.0,"[""ACME""]"
66880,0.0,"[""ACME""]"
66940,0.0,"[""QUICK_CONNECT"",""ACME""]"
66941,1.0,"[""QUICK_CONNECT"",""ACME""]"
66942,1.0,"[""QUICK_CONNECT"",""ACME""]"
66943,0.0,"[""QUICK_CONNECT"",""ACME""]"
66944,1.0,"[""ACME"",""QUICK_CONNECT""]"
66945,1.0,"[""QUICK_CONNECT"",""ACME""]"
66946,1.0,"[""QUICK_CONNECT"",""ACME""]"
66947,1.0,"[""ACME"",""QUICK_CONNECT""]"
66948,1.0,"[""ACME"",""QUICK_CONNECT""]"
66949,1.0,"[""QUICK_CONNECT"",""ACME""]"
66950,1.0,"[""ACME"",""QUICK_CONNECT""]"
66951,1.0,"[""QUICK_CONNECT"",""ACME""]"
66952,1.0,"[""ACME"",""QUICK_CONNECT""]"
66953,0.0,None
66954,1.0,"[""ACME"",""QUICK_CONNECT""]"
66955,0.0,"[""ACME"",""QUICK_CONNECT""]"
66956,0.0,"[""ACME"",""QUICK_CONNECT""]"
66957,1.0,"[""QUICK_CONNECT"",""ACME""]"
66958,0.0,"[""ACME"",""QUICK_CONNECT""]"
66959,0.0,"[""ACME"",""QUICK_CONNECT""]"
66960,0.0,"[""ACME"",""QUICK_CONNECT""]"
66961,0.0,"[""QUICK_CONNECT"",""ACME""]"
66962,1.0,"[""ACME"",""QUICK_CONNECT""]"
66963,1.0,"[""QUICK_CONNECT"",""ACME""]"
66964,0.0,"[""ACME"",""QUICK_CONNECT""]"
66965,1.0,"[""ACME"",""QUICK_CONNECT""]"
66966,1.0,"[""ACME"",""QUICK_CONNECT""]"
66967,0.0,"[""ACME"",""QUICK_CONNECT""]"
66968,0.0,"[""ACME"",""QUICK_CONNECT""]"
66969,0.0,"[""QUICK_CONNECT"",""ACME""]"
66970,1.0,"[""ACME"",""QUICK_CONNECT""]"
66971,1.0,"[""QUICK_CONNECT"",""ACME""]"
66972,1.0,"[""QUICK_CONNECT"",""ACME""]"
66973,1.0,"[""ACME"",""QUICK_CONNECT""]"
66974,1.0,"[""ACME"",""QUICK_CONNECT""]"
66976,1.0,None
66977,0.0,"[""ACME"",""QUICK_CONNECT""]"
66978,0.0,"[""QUICK_CONNECT"",""ACME""]"
66980,0.0,"[""ACME"",""QUICK_CONNECT""]"
